id,quantity,size,sugar_level,ice_level,toppings,item_price,order_id,menu_item_id
200833,1,Large,50%,Less Ice,"[""Boba""]",7.75,100753,19
200834,1,Regular,50%,Regular,"[]",6.75,100754,19
200835,1,Regular,75%,Regular,"[]",6.50,100755,20
200836,1,Large,100%,Less Ice,"[""Grass Jelly""]",7.75,100755,19
200837,1,Large,0%,Extra Ice,"[""Aloe Vera""]",7.50,100756,21
200838,1,Small,0%,Regular,"[""Lychee Jelly""]",5.75,100756,7
200839,1,Small,25%,No Ice,"[""Boba"",""Aloe Vera""]",6.25,100757,8
200840,1,Small,25%,Less Ice,"[""Lychee Jelly"",""Popping Boba""]",4.00,100757,13
200841,1,Large,75%,Regular,"[""Grass Jelly""]",6.50,100757,6
200842,1,Regular,0%,Extra Ice,"[]",6.75,100758,19
200843,1,Regular,0%,Less Ice,"[""Aloe Vera"",""Red Bean""]",5.50,100759,24
200844,1,Large,0%,No Ice,"[""Lychee Jelly""]",7.00,100759,2
200845,1,Large,75%,No Ice,"[""Popping Boba""]",6.50,100760,16
200846,1,Regular,75%,Less Ice,"[""Red Bean""]",6.25,100760,4
200847,1,Regular,100%,Less Ice,"[]",5.50,100760,15
200848,1,Regular,75%,No Ice,"[""Red Bean""]",7.00,100761,9
200849,1,Regular,75%,Regular,"[]",6.50,100762,3
200850,1,Small,25%,Less Ice,"[""Red Bean"",""Boba""]",5.00,100762,12
200851,1,Regular,0%,Less Ice,"[""Lychee Jelly"",""Grass Jelly""]",8.00,100763,11
200852,1,Regular,75%,Less Ice,"[""Aloe Vera"",""Popping Boba""]",6.50,100763,6
200853,1,Small,25%,Less Ice,"[]",6.00,100764,10
200854,1,Large,75%,Extra Ice,"[]",7.00,100765,21
200855,1,Small,0%,No Ice,"[""Boba"",""Popping Boba""]",7.00,100766,18
200856,1,Small,25%,Regular,"[""Lychee Jelly"",""Popping Boba""]",6.25,100766,7
200857,1,Small,50%,Less Ice,"[]",3.00,100767,13
200858,1,Small,50%,Less Ice,"[""Red Bean""]",3.50,100767,13
200859,1,Regular,75%,No Ice,"[]",6.75,100767,19
200860,1,Small,75%,Regular,"[""Lychee Jelly"",""Aloe Vera""]",7.00,100768,20
200861,1,Regular,0%,Regular,"[""Grass Jelly"",""Red Bean""]",6.50,100768,6
200862,1,Small,75%,Regular,"[]",6.00,100768,3
200863,1,Regular,25%,Extra Ice,"[""Boba"",""Lychee Jelly""]",7.50,100769,20
200864,1,Regular,75%,Regular,"[""Aloe Vera"",""Popping Boba""]",7.50,100769,21
200865,1,Large,50%,Extra Ice,"[]",6.25,100770,17
200866,1,Regular,75%,Less Ice,"[""Popping Boba"",""Red Bean""]",7.00,100770,2
200867,1,Large,100%,No Ice,"[]",7.25,100771,19
200868,1,Small,25%,No Ice,"[]",6.00,100771,22
200869,1,Large,0%,Regular,"[]",7.00,100772,21
200870,1,Large,50%,No Ice,"[""Popping Boba""]",6.50,100772,1
200871,1,Large,100%,Less Ice,"[""Boba""]",7.00,100773,2
200872,1,Large,25%,Extra Ice,"[""Popping Boba""]",7.50,100773,9
200873,1,Regular,100%,Regular,"[]",5.50,100773,16
200874,1,Regular,0%,Less Ice,"[]",5.50,100774,1
200875,1,Regular,25%,No Ice,"[""Red Bean""]",5.00,100775,12
200876,1,Regular,25%,Less Ice,"[]",7.00,100776,11
200877,1,Regular,100%,No Ice,"[""Lychee Jelly"",""Grass Jelly""]",6.50,100776,6
200878,1,Regular,75%,Less Ice,"[]",5.50,100777,6
200879,1,Regular,25%,Regular,"[]",5.75,100777,17
200880,1,Large,50%,Extra Ice,"[]",7.00,100777,20
200881,1,Large,75%,No Ice,"[]",6.00,100778,16
200882,1,Large,75%,Extra Ice,"[""Boba"",""Lychee Jelly""]",6.00,100778,12
200883,1,Large,50%,Regular,"[""Grass Jelly""]",5.00,100778,14
200884,1,Large,25%,Regular,"[""Boba""]",4.50,100779,13
200885,1,Large,100%,Extra Ice,"[""Aloe Vera""]",7.50,100779,20
200886,1,Small,0%,Extra Ice,"[""Boba""]",4.00,100779,14
200887,1,Regular,25%,No Ice,"[""Lychee Jelly""]",6.25,100780,17
200888,1,Regular,0%,No Ice,"[""Aloe Vera"",""Grass Jelly""]",7.50,100780,10
200889,1,Large,0%,Less Ice,"[""Aloe Vera""]",8.00,100780,11
200890,1,Small,50%,Less Ice,"[""Grass Jelly"",""Popping Boba""]",6.00,100781,15
200891,1,Large,75%,No Ice,"[""Red Bean"",""Lychee Jelly""]",8.50,100782,11
200892,1,Regular,50%,Regular,"[""Grass Jelly""]",7.00,100783,10
200893,1,Small,100%,Extra Ice,"[""Red Bean""]",4.00,100783,14
200894,1,Small,100%,Less Ice,"[""Grass Jelly"",""Popping Boba""]",6.25,100784,8
200895,1,Large,25%,Less Ice,"[""Grass Jelly""]",6.50,100785,23
200896,1,Small,25%,Less Ice,"[""Lychee Jelly""]",6.50,100785,22
200897,1,Regular,0%,Less Ice,"[""Boba"",""Lychee Jelly""]",7.00,100785,2
200898,1,Large,100%,Extra Ice,"[""Boba""]",5.50,100786,24
200899,1,Large,25%,Regular,"[""Red Bean"",""Grass Jelly""]",6.00,100787,12
200900,1,Regular,0%,Extra Ice,"[""Red Bean""]",7.00,100788,18
200901,1,Regular,50%,Less Ice,"[""Red Bean""]",6.00,100788,23
200902,1,Small,100%,Extra Ice,"[]",5.50,100789,2
200903,1,Small,0%,Less Ice,"[""Aloe Vera"",""Boba""]",6.00,100789,5
200904,1,Small,100%,Extra Ice,"[""Boba""]",4.50,100790,24
200905,1,Small,75%,Extra Ice,"[""Popping Boba""]",6.50,100791,10
200906,1,Small,0%,Extra Ice,"[""Grass Jelly"",""Popping Boba""]",7.00,100791,18
200907,1,Small,100%,Less Ice,"[]",6.00,100791,3
200908,1,Large,100%,Less Ice,"[""Lychee Jelly"",""Grass Jelly""]",7.25,100792,7
200909,1,Regular,100%,Regular,"[]",7.00,100792,11
200910,1,Large,50%,Extra Ice,"[]",6.00,100793,15
200911,1,Regular,0%,Less Ice,"[""Grass Jelly"",""Aloe Vera""]",7.75,100793,19
200912,1,Large,75%,No Ice,"[""Aloe Vera"",""Red Bean""]",8.00,100793,20
200913,1,Large,100%,Less Ice,"[""Boba""]",4.50,100794,13
200914,1,Regular,25%,Less Ice,"[""Red Bean"",""Popping Boba""]",6.75,100795,7
200915,1,Regular,0%,Less Ice,"[]",6.50,100796,3
200916,1,Regular,0%,Less Ice,"[""Aloe Vera"",""Popping Boba""]",5.50,100796,24
200917,1,Large,100%,Extra Ice,"[""Grass Jelly"",""Lychee Jelly""]",7.00,100797,6
200918,1,Large,50%,No Ice,"[""Red Bean"",""Boba""]",7.00,100797,5
200919,1,Large,75%,Less Ice,"[""Lychee Jelly""]",7.50,100797,20
200920,1,Large,0%,Regular,"[]",7.00,100798,20
200921,1,Regular,75%,No Ice,"[]",4.50,100799,24
200922,1,Small,100%,No Ice,"[]",5.25,100800,8
200923,1,Regular,50%,Regular,"[""Grass Jelly""]",5.00,100800,12
200924,1,Small,25%,Regular,"[""Aloe Vera"",""Popping Boba""]",6.00,100801,23
200925,1,Small,25%,No Ice,"[""Popping Boba""]",5.75,100801,4
200926,1,Large,75%,Less Ice,"[""Boba""]",5.50,100801,24
200927,1,Large,75%,Regular,"[""Grass Jelly"",""Aloe Vera""]",8.00,100802,9
200928,1,Regular,50%,Less Ice,"[""Popping Boba"",""Lychee Jelly""]",6.50,100802,15
200929,1,Large,0%,Regular,"[""Red Bean""]",5.00,100802,14
200930,1,Regular,100%,No Ice,"[""Red Bean"",""Boba""]",7.50,100803,10
200931,1,Regular,100%,Extra Ice,"[""Aloe Vera"",""Popping Boba""]",6.50,100803,6
200932,1,Large,25%,Less Ice,"[""Red Bean""]",6.50,100803,15
200933,1,Regular,100%,No Ice,"[]",6.50,100804,22
200934,1,Large,0%,Less Ice,"[""Grass Jelly"",""Red Bean""]",8.25,100805,19
200935,1,Large,25%,Regular,"[""Lychee Jelly"",""Grass Jelly""]",8.00,100805,22
200936,1,Large,50%,Extra Ice,"[""Aloe Vera"",""Popping Boba""]",8.50,100805,11
200937,1,Large,25%,No Ice,"[""Popping Boba""]",6.50,100806,15
200938,1,Small,100%,Extra Ice,"[""Lychee Jelly""]",6.50,100807,3
200939,1,Large,0%,No Ice,"[""Popping Boba""]",6.50,100807,6
200940,1,Small,50%,Less Ice,"[""Popping Boba""]",6.50,100808,21
200941,1,Large,50%,No Ice,"[]",6.00,100808,15
200942,1,Regular,75%,No Ice,"[""Lychee Jelly"",""Aloe Vera""]",5.00,100809,14
200943,1,Regular,100%,Regular,"[]",6.75,100809,19
200944,1,Small,75%,Extra Ice,"[""Lychee Jelly""]",4.00,100809,14
200945,1,Large,75%,Regular,"[""Grass Jelly"",""Popping Boba""]",7.50,100810,2
200946,1,Small,25%,Regular,"[]",5.50,100810,2
200947,1,Regular,100%,Less Ice,"[]",5.50,100810,15
200948,1,Small,0%,Regular,"[]",5.00,100811,5
200949,1,Small,75%,No Ice,"[""Red Bean"",""Boba""]",6.00,100811,15
200950,1,Regular,100%,Regular,"[]",4.00,100811,14
200951,1,Large,100%,Regular,"[""Aloe Vera""]",7.75,100812,19
200952,1,Small,75%,Less Ice,"[]",5.25,100812,17
200953,1,Small,25%,Regular,"[""Boba"",""Lychee Jelly""]",6.00,100813,23
200954,1,Small,0%,Less Ice,"[]",3.50,100813,14
200955,1,Small,50%,No Ice,"[""Grass Jelly""]",6.00,100814,2
200956,1,Regular,100%,No Ice,"[]",5.75,100815,8
200957,1,Small,50%,Regular,"[""Popping Boba"",""Lychee Jelly""]",7.00,100815,20
200958,1,Small,100%,Extra Ice,"[]",5.00,100815,16
200959,1,Large,25%,Regular,"[]",6.00,100816,1
200960,1,Regular,50%,Extra Ice,"[]",5.50,100816,23
200961,1,Small,50%,No Ice,"[]",5.25,100816,17
200962,1,Small,75%,Extra Ice,"[""Aloe Vera""]",6.50,100817,9
200963,1,Large,50%,Regular,"[""Popping Boba""]",7.50,100818,18
200964,1,Small,0%,Regular,"[""Boba"",""Red Bean""]",7.00,100818,21
200965,1,Regular,75%,Regular,"[""Lychee Jelly"",""Aloe Vera""]",6.75,100818,7
200966,1,Regular,50%,No Ice,"[""Aloe Vera"",""Popping Boba""]",6.75,100819,4
200967,1,Small,75%,Less Ice,"[]",5.00,100820,16
200968,1,Small,0%,Less Ice,"[]",5.00,100821,15
200969,1,Small,0%,Regular,"[""Lychee Jelly"",""Boba""]",7.00,100821,22
200970,1,Regular,50%,Extra Ice,"[""Boba""]",6.00,100821,16
200971,1,Small,100%,No Ice,"[""Grass Jelly"",""Boba""]",6.00,100822,16
200972,1,Small,100%,Less Ice,"[]",5.25,100822,4
200973,1,Large,75%,Extra Ice,"[""Grass Jelly""]",4.50,100823,13
200974,1,Small,0%,Less Ice,"[""Boba"",""Grass Jelly""]",6.00,100823,15
200975,1,Regular,100%,Less Ice,"[""Aloe Vera""]",6.00,100823,6
200976,1,Small,75%,Extra Ice,"[""Aloe Vera"",""Grass Jelly""]",4.50,100824,14
200977,1,Regular,50%,No Ice,"[]",6.50,100825,10
200978,1,Small,0%,Less Ice,"[""Grass Jelly""]",5.50,100825,1
200979,1,Small,75%,Regular,"[""Red Bean""]",6.50,100826,9
200980,1,Small,100%,Extra Ice,"[""Boba"",""Lychee Jelly""]",7.50,100826,11
200981,1,Small,75%,Regular,"[""Aloe Vera"",""Red Bean""]",7.00,100827,21
200982,1,Small,0%,Regular,"[""Lychee Jelly"",""Grass Jelly""]",6.25,100827,8
200983,1,Large,25%,No Ice,"[""Grass Jelly""]",7.50,100827,3
200984,1,Regular,50%,Less Ice,"[""Lychee Jelly""]",7.00,100828,3
200985,1,Regular,25%,Extra Ice,"[]",5.75,100829,4
200986,1,Small,75%,Extra Ice,"[""Boba"",""Red Bean""]",7.00,100830,9
200987,1,Large,75%,No Ice,"[""Red Bean""]",6.75,100831,7
200988,1,Regular,25%,Less Ice,"[]",5.50,100831,16
200989,1,Small,50%,Less Ice,"[""Red Bean""]",5.75,100831,7
200990,1,Regular,75%,Less Ice,"[""Aloe Vera""]",6.00,100832,6
200991,1,Small,0%,No Ice,"[""Boba"",""Aloe Vera""]",5.00,100832,24
200992,1,Large,25%,No Ice,"[]",7.25,100832,19
200993,1,Regular,0%,No Ice,"[]",6.50,100833,9
200994,1,Large,0%,No Ice,"[""Popping Boba""]",7.50,100833,10
200995,1,Regular,75%,Less Ice,"[""Popping Boba""]",6.00,100834,6
200996,1,Regular,50%,Extra Ice,"[""Boba""]",7.00,100834,3
200997,1,Large,100%,Less Ice,"[]",7.00,100834,3
200998,1,Small,100%,Less Ice,"[]",5.25,100835,4
200999,1,Small,100%,Regular,"[""Red Bean""]",4.50,100835,12
201000,1,Small,25%,Extra Ice,"[""Red Bean"",""Grass Jelly""]",6.00,100835,15
201001,1,Large,50%,Regular,"[""Popping Boba"",""Red Bean""]",5.50,100836,14
201002,1,Small,100%,Regular,"[]",6.00,100837,20
201003,1,Large,50%,Less Ice,"[""Red Bean""]",6.50,100837,16
201004,1,Large,50%,Regular,"[""Popping Boba"",""Boba""]",7.25,100837,8
201005,1,Large,50%,Less Ice,"[""Boba"",""Aloe Vera""]",7.25,100838,7
201006,1,Small,100%,Less Ice,"[""Aloe Vera"",""Popping Boba""]",6.00,100838,6
201007,1,Large,25%,Less Ice,"[""Aloe Vera""]",6.50,100839,5
201008,1,Regular,25%,No Ice,"[""Red Bean""]",4.00,100839,13
201009,1,Large,25%,Extra Ice,"[]",6.00,100839,5
201010,1,Large,50%,No Ice,"[]",4.00,100840,13
201011,1,Small,75%,Less Ice,"[]",5.25,100840,4
201012,1,Large,0%,Regular,"[""Grass Jelly""]",6.75,100841,4
201013,1,Small,100%,Less Ice,"[""Grass Jelly""]",6.50,100842,21
201014,1,Small,75%,Extra Ice,"[]",6.00,100842,10
201015,1,Large,50%,Extra Ice,"[]",7.00,100843,20
201016,1,Small,0%,Extra Ice,"[""Popping Boba""]",6.50,100843,3
201017,1,Large,0%,Extra Ice,"[""Red Bean""]",7.75,100843,19
201018,1,Small,75%,Regular,"[""Red Bean""]",7.00,100844,11
201019,1,Regular,100%,Extra Ice,"[""Boba"",""Grass Jelly""]",6.50,100844,5
201020,1,Small,50%,Less Ice,"[""Boba"",""Grass Jelly""]",5.00,100845,24
201021,1,Regular,0%,Regular,"[""Boba""]",7.00,100845,18
201022,1,Large,50%,Extra Ice,"[]",6.25,100846,4
201023,1,Large,0%,Extra Ice,"[""Red Bean"",""Lychee Jelly""]",7.00,100847,23
201024,1,Small,0%,Extra Ice,"[""Aloe Vera""]",5.75,100848,8
201025,1,Large,75%,Extra Ice,"[""Red Bean""]",5.00,100848,14
201026,1,Large,0%,Regular,"[]",6.00,100849,23
201027,1,Small,50%,Regular,"[""Lychee Jelly""]",5.50,100849,5
201028,1,Small,100%,Extra Ice,"[""Lychee Jelly""]",6.50,100850,10
201029,1,Large,25%,Extra Ice,"[]",7.00,100850,9
201030,1,Regular,0%,No Ice,"[""Aloe Vera"",""Grass Jelly""]",6.75,100850,7
201031,1,Small,100%,Extra Ice,"[]",5.50,100851,2
201032,1,Small,25%,Extra Ice,"[]",6.50,100851,11
201033,1,Small,50%,Extra Ice,"[]",5.25,100851,4
201034,1,Large,50%,Extra Ice,"[]",4.00,100852,13
201035,1,Large,75%,Regular,"[]",7.00,100853,10
201036,1,Large,100%,No Ice,"[""Lychee Jelly"",""Grass Jelly""]",5.00,100853,13
201037,1,Large,75%,No Ice,"[""Red Bean""]",7.75,100853,19
201038,1,Regular,50%,Extra Ice,"[]",6.75,100854,19
201039,1,Small,25%,Less Ice,"[]",5.00,100855,5
201040,1,Regular,75%,No Ice,"[]",5.50,100856,1
201041,1,Regular,25%,No Ice,"[""Popping Boba"",""Red Bean""]",7.00,100856,2
201042,1,Small,0%,Regular,"[]",3.50,100856,14
201043,1,Small,25%,Extra Ice,"[]",6.00,100857,9
201044,1,Small,100%,Regular,"[]",3.50,100857,14
201045,1,Small,100%,Regular,"[]",5.25,100858,4
201046,1,Regular,100%,Extra Ice,"[""Grass Jelly""]",6.00,100858,5
201047,1,Large,0%,Extra Ice,"[]",6.00,100858,1
201048,1,Large,75%,Regular,"[]",6.50,100859,2
201049,1,Small,0%,No Ice,"[""Aloe Vera""]",6.50,100859,10
201050,1,Small,25%,Regular,"[""Red Bean"",""Boba""]",6.25,100860,8
201051,1,Regular,50%,No Ice,"[]",5.50,100860,15
201052,1,Regular,75%,Less Ice,"[]",7.00,100861,11
201053,1,Regular,75%,Regular,"[]",6.50,100861,21
201054,1,Regular,50%,Less Ice,"[""Lychee Jelly"",""Boba""]",7.50,100861,21
201055,1,Small,75%,Extra Ice,"[]",5.00,100862,16
201056,1,Small,25%,Extra Ice,"[]",6.50,100863,11
201057,1,Regular,25%,Less Ice,"[""Popping Boba""]",7.00,100863,10
201058,1,Regular,50%,No Ice,"[""Red Bean"",""Grass Jelly""]",5.50,100864,12
201059,1,Regular,50%,No Ice,"[""Lychee Jelly"",""Popping Boba""]",7.00,100864,2
201060,1,Large,75%,Regular,"[]",7.00,100864,20
201061,1,Small,25%,Extra Ice,"[""Grass Jelly""]",6.50,100865,22
201062,1,Regular,50%,Regular,"[]",5.50,100865,1
201063,1,Small,75%,Extra Ice,"[""Grass Jelly"",""Lychee Jelly""]",7.00,100866,21
201064,1,Regular,50%,Extra Ice,"[]",6.50,100866,20
201065,1,Large,50%,No Ice,"[]",7.00,100867,21
201066,1,Large,50%,Less Ice,"[""Grass Jelly"",""Boba""]",5.00,100867,13
201067,1,Small,75%,Extra Ice,"[""Popping Boba""]",7.00,100868,11
201068,1,Large,75%,No Ice,"[]",7.00,100868,3
201069,1,Small,100%,Extra Ice,"[]",5.25,100869,8
201070,1,Large,100%,Less Ice,"[]",4.50,100870,14
201071,1,Large,25%,Extra Ice,"[""Aloe Vera""]",6.50,100870,5
201072,1,Small,75%,No Ice,"[""Red Bean"",""Grass Jelly""]",6.25,100871,17
201073,1,Regular,100%,Extra Ice,"[""Aloe Vera""]",5.00,100871,12
201074,1,Regular,50%,No Ice,"[""Boba""]",6.00,100871,15
201075,1,Small,50%,Regular,"[""Aloe Vera""]",5.75,100872,4
201076,1,Large,75%,Regular,"[""Lychee Jelly""]",7.50,100872,20
201077,1,Regular,100%,Extra Ice,"[""Grass Jelly""]",5.00,100873,24
201078,1,Small,25%,No Ice,"[""Boba"",""Lychee Jelly""]",5.00,100873,24
201079,1,Small,75%,Regular,"[""Grass Jelly"",""Aloe Vera""]",6.00,100874,15
201080,1,Small,75%,Less Ice,"[]",3.50,100874,14
201081,1,Small,50%,Less Ice,"[""Boba""]",6.00,100875,2
201082,1,Large,75%,Extra Ice,"[""Lychee Jelly"",""Boba""]",5.00,100876,13
201083,1,Large,100%,No Ice,"[]",4.50,100876,14
201084,1,Regular,50%,Regular,"[""Aloe Vera""]",7.00,100876,3
201085,1,Small,25%,Regular,"[""Popping Boba""]",6.75,100877,19
201086,1,Large,25%,Less Ice,"[""Boba""]",6.75,100878,4
201087,1,Small,25%,Less Ice,"[""Lychee Jelly"",""Boba""]",5.00,100879,24
201088,1,Large,0%,Regular,"[""Lychee Jelly""]",8.00,100879,11
201089,1,Small,100%,No Ice,"[""Red Bean"",""Aloe Vera""]",6.00,100880,23
201090,1,Large,25%,Less Ice,"[""Popping Boba"",""Red Bean""]",7.25,100881,4
201091,1,Regular,0%,Extra Ice,"[]",4.00,100882,14
201092,1,Small,50%,Extra Ice,"[]",5.25,100882,17
201093,1,Large,75%,Regular,"[]",7.00,100883,10
201094,1,Small,0%,Less Ice,"[]",6.50,100884,11
201095,1,Regular,50%,Regular,"[""Boba""]",7.00,100885,20
201096,1,Large,75%,Regular,"[]",7.00,100885,21
201097,1,Small,75%,Extra Ice,"[""Boba""]",6.50,100886,18
201098,1,Small,75%,No Ice,"[""Lychee Jelly"",""Aloe Vera""]",6.50,100886,2
201099,1,Regular,25%,No Ice,"[""Grass Jelly"",""Red Bean""]",6.75,100887,4
201100,1,Small,0%,Less Ice,"[""Popping Boba"",""Aloe Vera""]",4.50,100888,14
201101,1,Regular,0%,No Ice,"[""Grass Jelly"",""Red Bean""]",6.50,100888,16
201102,1,Small,75%,Regular,"[""Aloe Vera""]",5.75,100888,17
201103,1,Regular,25%,Regular,"[]",6.50,100889,18
201104,1,Large,50%,No Ice,"[""Lychee Jelly"",""Popping Boba""]",6.00,100889,12
201105,1,Small,0%,No Ice,"[""Boba"",""Popping Boba""]",6.25,100889,17
201106,1,Small,100%,Less Ice,"[""Grass Jelly""]",4.50,100890,24
201107,1,Large,75%,Regular,"[]",5.00,100890,24
201108,1,Small,100%,Extra Ice,"[]",6.25,100891,19
201109,1,Small,50%,Extra Ice,"[""Aloe Vera""]",3.50,100892,13
201110,1,Large,50%,Extra Ice,"[""Boba"",""Lychee Jelly""]",7.25,100893,17
201111,1,Regular,75%,No Ice,"[""Aloe Vera"",""Red Bean""]",4.50,100893,13
201112,1,Large,25%,Extra Ice,"[""Popping Boba"",""Red Bean""]",7.00,100893,1
201113,1,Small,25%,Less Ice,"[""Lychee Jelly"",""Red Bean""]",6.00,100894,15
201114,1,Large,25%,Less Ice,"[""Red Bean""]",4.50,100895,13
201115,1,Large,25%,Regular,"[]",6.00,100895,23
201116,1,Small,75%,No Ice,"[]",6.00,100895,9
201117,1,Small,75%,Less Ice,"[]",6.00,100896,20
201118,1,Small,50%,No Ice,"[""Popping Boba""]",6.50,100897,9
201119,1,Small,100%,Regular,"[""Lychee Jelly"",""Red Bean""]",6.25,100897,7
201120,1,Regular,25%,Regular,"[""Lychee Jelly"",""Red Bean""]",6.50,100897,15
201121,1,Large,100%,No Ice,"[]",7.50,100898,11
201122,1,Regular,100%,Regular,"[""Popping Boba"",""Aloe Vera""]",7.50,100899,18
201123,1,Small,75%,Less Ice,"[""Grass Jelly"",""Red Bean""]",4.50,100900,14
201124,1,Large,75%,No Ice,"[]",7.00,100900,20
201125,1,Small,25%,No Ice,"[""Boba"",""Red Bean""]",6.25,100901,7
201126,1,Large,25%,Extra Ice,"[""Aloe Vera""]",7.50,100901,18
201127,1,Small,0%,No Ice,"[""Popping Boba""]",5.50,100902,15
201128,1,Large,75%,No Ice,"[]",7.50,100903,11
201129,1,Small,100%,Less Ice,"[""Popping Boba""]",5.75,100903,17
201130,1,Large,50%,No Ice,"[""Grass Jelly"",""Boba""]",8.00,100904,20
201131,1,Regular,100%,Regular,"[]",6.50,100905,20
201132,1,Regular,25%,No Ice,"[""Grass Jelly"",""Popping Boba""]",6.50,100905,5
201133,1,Small,100%,No Ice,"[""Popping Boba""]",5.75,100906,4
201134,1,Regular,25%,Less Ice,"[""Red Bean""]",6.25,100906,4
201135,1,Regular,0%,No Ice,"[]",4.50,100907,12
201136,1,Small,50%,Less Ice,"[]",5.25,100907,4
201137,1,Large,0%,No Ice,"[]",6.50,100908,2
201138,1,Regular,50%,Extra Ice,"[]",6.50,100908,20
201139,1,Regular,100%,Regular,"[""Red Bean""]",7.00,100909,3
201140,1,Large,0%,Extra Ice,"[]",6.00,100909,16
201141,1,Regular,100%,Extra Ice,"[]",5.75,100909,4
201142,1,Small,50%,Extra Ice,"[""Popping Boba"",""Lychee Jelly""]",7.00,100910,3
201143,1,Small,0%,Less Ice,"[""Grass Jelly""]",7.00,100911,11
201144,1,Small,50%,Less Ice,"[""Lychee Jelly""]",5.50,100912,1
201145,1,Regular,75%,Extra Ice,"[]",6.50,100912,22
201146,1,Regular,75%,Extra Ice,"[""Red Bean"",""Aloe Vera""]",6.50,100912,5
201147,1,Regular,25%,Extra Ice,"[""Popping Boba""]",5.00,100913,12
201148,1,Large,0%,Extra Ice,"[]",6.00,100913,1
201149,1,Small,50%,Extra Ice,"[""Popping Boba"",""Aloe Vera""]",6.25,100914,17
201150,1,Regular,50%,Extra Ice,"[""Popping Boba"",""Boba""]",5.50,100914,12
201151,1,Regular,100%,Regular,"[""Grass Jelly""]",6.00,100915,23
201152,1,Small,25%,Regular,"[""Grass Jelly"",""Red Bean""]",5.00,100916,24
201153,1,Small,0%,Regular,"[]",5.25,100916,4
201154,1,Small,25%,Regular,"[""Popping Boba"",""Lychee Jelly""]",6.00,100917,15
201155,1,Regular,25%,No Ice,"[""Lychee Jelly""]",6.00,100918,23
201156,1,Large,50%,Less Ice,"[""Lychee Jelly"",""Red Bean""]",6.00,100918,24
201157,1,Regular,50%,Regular,"[""Grass Jelly"",""Boba""]",6.75,100919,17
201158,1,Large,25%,Regular,"[""Red Bean"",""Grass Jelly""]",7.00,100919,16
201159,1,Small,0%,Extra Ice,"[""Lychee Jelly""]",3.50,100920,13
201160,1,Regular,0%,No Ice,"[""Aloe Vera"",""Red Bean""]",5.50,100921,24
201161,1,Small,50%,Less Ice,"[""Red Bean"",""Aloe Vera""]",6.00,100921,1
201162,1,Large,25%,Less Ice,"[""Boba"",""Grass Jelly""]",5.50,100921,14
201163,1,Large,0%,No Ice,"[""Aloe Vera"",""Popping Boba""]",8.25,100922,19
201164,1,Large,50%,Regular,"[""Boba"",""Popping Boba""]",7.00,100922,16
201165,1,Large,100%,Regular,"[""Aloe Vera""]",5.00,100922,14
201166,1,Large,0%,No Ice,"[""Boba"",""Grass Jelly""]",8.50,100923,11
201167,1,Large,75%,No Ice,"[""Grass Jelly""]",7.50,100923,20
201168,1,Large,0%,Less Ice,"[""Red Bean"",""Grass Jelly""]",7.00,100923,6
201169,1,Regular,50%,Less Ice,"[""Lychee Jelly""]",6.00,100924,5
201170,1,Regular,50%,Extra Ice,"[""Grass Jelly"",""Aloe Vera""]",5.50,100924,12
201171,1,Large,25%,Extra Ice,"[""Grass Jelly""]",5.50,100925,24
201172,1,Small,50%,Regular,"[""Boba""]",6.00,100925,2
201173,1,Small,100%,No Ice,"[]",6.00,100926,22
201174,1,Regular,50%,Regular,"[""Lychee Jelly"",""Grass Jelly""]",5.50,100926,12
201175,1,Small,75%,No Ice,"[""Grass Jelly"",""Boba""]",6.00,100927,23
201176,1,Regular,25%,Extra Ice,"[]",6.50,100928,21
201177,1,Regular,25%,Extra Ice,"[""Grass Jelly"",""Aloe Vera""]",6.75,100928,7
201178,1,Regular,25%,Extra Ice,"[]",5.50,100928,1
201179,1,Small,75%,Regular,"[""Red Bean"",""Lychee Jelly""]",6.00,100929,5
201180,1,Small,50%,Extra Ice,"[""Red Bean""]",5.50,100929,15
201181,1,Regular,25%,Less Ice,"[""Grass Jelly"",""Aloe Vera""]",6.50,100930,1
201182,1,Small,0%,Regular,"[""Red Bean""]",6.50,100930,18
201183,1,Large,25%,Less Ice,"[""Lychee Jelly""]",6.50,100930,1
201184,1,Regular,100%,No Ice,"[""Lychee Jelly""]",7.00,100931,22
201185,1,Large,75%,Less Ice,"[]",5.00,100931,12
201186,1,Regular,50%,Less Ice,"[""Boba"",""Lychee Jelly""]",6.50,100932,1
201187,1,Large,75%,Less Ice,"[""Popping Boba""]",7.75,100932,19
201188,1,Regular,75%,Extra Ice,"[""Lychee Jelly""]",7.00,100933,3
201189,1,Regular,100%,Less Ice,"[]",5.75,100933,4
201190,1,Regular,0%,Regular,"[""Grass Jelly""]",5.00,100934,12
201191,1,Regular,75%,Extra Ice,"[""Aloe Vera""]",6.50,100935,2
201192,1,Regular,0%,Extra Ice,"[""Lychee Jelly"",""Popping Boba""]",7.00,100936,2
201193,1,Regular,75%,Extra Ice,"[""Red Bean""]",7.00,100936,20
201194,1,Small,25%,Extra Ice,"[""Popping Boba"",""Lychee Jelly""]",7.25,100937,19
201195,1,Large,75%,Regular,"[]",7.00,100938,20
201196,1,Large,50%,Less Ice,"[""Aloe Vera""]",6.50,100938,16
201197,1,Regular,50%,Extra Ice,"[""Boba""]",4.00,100938,13
